Nr	migrationGLMscaler.m_co1	migrationGLMscaler.m_co2	migrationGLMscaler.m_co3	migrationGLMscaler.m_co4	migrationGLMscaler.m_co5	migrationGLMscaler.m_co6	migrationGLMscaler.m_co7	migrationGLMscaler.m_co8	migrationGLMscaler.m_co9	migrationGLMscaler.m_co10	migrationGLMscaler.m_co11	migrationGLMscaler.m_co12
1	0.864011326785	0.000000000000	-1.193955297221	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2	0.000000000000	0.000000000000	0.000000000000	0.643017507042	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-0.376096072557	0.000000000000	0.000000000000	
3	0.000000000000	0.000000000000	0.000000000000	-1.052017460591	0.000000000000	0.000000000000	0.000000000000	-0.016565196265	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
4	0.000000000000	-0.250920948828	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-0.693833286929	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
5	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-0.818805551400	0.000000000000	0.000000000000	-0.779079470057	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
6	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.628682073457	0.000000000000	0.000000000000	-0.118004705547	0.000000000000	0.000000000000	0.000000000000	
7	0.000000000000	0.000000000000	0.000000000000	-1.282942588911	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.472987932934	0.000000000000	0.000000000000	0.000000000000	
8	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-0.224942571885	0.807057117737	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
9	-0.559210228361	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.762540306194	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
10	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-1.747166888157	0.000000000000	0.000000000000	0.870931803358	0.000000000000	0.000000000000	0.000000000000	
11	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.016515220634	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.170660553580	0.000000000000	0.000000000000	
12	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.693965848553	0.000000000000	-0.689328625386	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
13	0.079638971236	0.800948450096	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
14	0.000000000000	0.000000000000	0.000000000000	0.856239387342	-1.482863917527	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
15	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-0.593146335665	0.000000000000	-1.261176831885	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
16	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-0.596355849617	0.000000000000	-0.335548945503	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
17	-0.012355379763	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.469752159575	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
18	0.000000000000	0.026782699173	0.717498435340	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
