Nr	NeGLMscaler.Ne_co1	NeGLMscaler.Ne_co2	NeGLMscaler.Ne_co3	NeGLMscaler.Ne_co4	NeGLMscaler.Ne_co5	NeGLMscaler.Ne_co6	NeGLMscaler.Ne_co7	NeGLMscaler.Ne_co8	NeGLMscaler.Ne_co9	NeGLMscaler.Ne_co10	NeGLMscaler.Ne_co11
1	1.098891699437	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.322197396690	0.000000000000	0.000000000000	
2	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.157560797887	0.136187983857	0.000000000000	
3	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-0.092614101198	0.000000000000	0.000000000000	0.520444506128	0.000000000000	0.000000000000	
4	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.587728678575	0.000000000000	-0.678216458684	0.000000000000	0.000000000000	
5	-0.561328948872	0.000000000000	0.000000000000	-0.336240897442	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
6	-1.027630975967	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-1.162156223731	0.000000000000	
7	0.809243846968	0.000000000000	0.520502954952	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
8	0.000000000000	0.000000000000	0.630665282313	0.000000000000	0.000000000000	-1.669549411248	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
9	0.000000000000	0.000000000000	-1.374430763464	-0.159450767244	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
10	0.000000000000	-0.210662657774	0.000000000000	-1.296287358660	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
11	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-1.061494274611	0.000000000000	0.000000000000	-0.655401023239	0.000000000000	0.000000000000	
12	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.053221875982	0.000000000000	-0.481961446740	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
13	0.667829299847	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-0.392674773965	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
14	-0.602467424848	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-1.096302083369	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
15	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.019372505760	1.876656835747	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
16	0.000000000000	0.000000000000	0.643384590209	0.000000000000	0.000000000000	0.000000000000	0.730481888866	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
17	0.000000000000	0.888593162074	0.000000000000	0.000000000000	0.000000000000	-0.752710006987	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
18	0.000000000000	0.000000000000	0.000000000000	0.695816642712	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.173043886377	0.000000000000	0.000000000000	
19	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.279240291010	-0.629208820281	0.000000000000	
20	0.000000000000	-0.177327053948	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-1.041656949373	0.000000000000	0.000000000000	0.000000000000	
21	0.000000000000	0.000000000000	0.000000000000	0.860699872174	0.000000000000	0.000000000000	0.098916017885	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
